ID_Encontre;Categoria;Fase;Grup;Jornada;Equip Local;Equip Visitant;Local;Visitant;Dia
1620;"3a ""B""";1;3;6;"ESCOLETA VIA TRAJANA ""A""";CPP IGUALADA ''B'';243;35;20/11/2022
1621;"3a ""B""";1;3;7;CPP IGUALADA ''B'';TT L'HOSPITALET ''A'';35;34;27/11/2022
1622;"3a ""B""";1;3;7;ESCOLA CTT CASTELLDEFELS;"ESCOLETA VIA TRAJANA ""A""";90;243;27/11/2022
1623;"3a ""B""";1;3;7;"LLUÏSOS DE GRÀCIA ""C""";CLUB NATACIO SABADELL ''C'';39;76;27/11/2022
1624;"3a ""B""";1;3;7;FALCONS DE SABADELL A.E.;CTT ELS AMICS DE TERRASSA ''C'';27;24;27/11/2022
1625;"3a ""B""";1;3;7;LLUÏSOS D'HORTA TT ''A'';DESCANSA;33;1;27/11/2022
1626;"3a ""B""";1;3;7;AGRUPACIÓ CONGRÉS ''A'';TT ELS JOVES CASTELLDEFELS ''B'';1;242;27/11/2022
1627;"3a ""B""";1;3;8;TT L'HOSPITALET ''A'';TT ELS JOVES CASTELLDEFELS ''B'';34;242;04/12/2022
1628;"3a ""B""";1;3;8;DESCANSA;AGRUPACIÓ CONGRÉS ''A'';1;1;04/12/2022
1629;"3a ""B""";1;3;8;CTT ELS AMICS DE TERRASSA ''C'';LLUÏSOS D'HORTA TT ''A'';24;33;04/12/2022
1630;"3a ""B""";1;3;8;CLUB NATACIO SABADELL ''C'';FALCONS DE SABADELL A.E.;76;27;04/12/2022
1631;"3a ""B""";1;3;8;"ESCOLETA VIA TRAJANA ""A""";"LLUÏSOS DE GRÀCIA ""C""";243;39;04/12/2022
1632;"3a ""B""";1;3;8;CPP IGUALADA ''B'';ESCOLA CTT CASTELLDEFELS;35;90;04/12/2022
1633;"3a ""B""";1;3;9;ESCOLA CTT CASTELLDEFELS;TT L'HOSPITALET ''A'';90;34;18/12/2022
1634;"3a ""B""";1;3;9;"LLUÏSOS DE GRÀCIA ""C""";CPP IGUALADA ''B'';39;35;18/12/2022
1635;"3a ""B""";1;3;9;FALCONS DE SABADELL A.E.;"ESCOLETA VIA TRAJANA ""A""";27;243;18/12/2022
1636;"3a ""B""";1;3;9;LLUÏSOS D'HORTA TT ''A'';CLUB NATACIO SABADELL ''C'';33;76;18/12/2022
1637;"3a ""B""";1;3;9;AGRUPACIÓ CONGRÉS ''A'';CTT ELS AMICS DE TERRASSA ''C'';1;24;18/12/2022
1638;"3a ""B""";1;3;9;TT ELS JOVES CASTELLDEFELS ''B'';DESCANSA;242;1;18/12/2022
1639;"3a ""B""";1;3;10;TT L'HOSPITALET ''A'';DESCANSA;34;1;15/01/2023
1640;"3a ""B""";1;3;10;CTT ELS AMICS DE TERRASSA ''C'';TT ELS JOVES CASTELLDEFELS ''B'';24;242;15/01/2023
1641;"3a ""B""";1;3;10;CLUB NATACIO SABADELL ''C'';AGRUPACIÓ CONGRÉS ''A'';76;1;15/01/2023
1642;"3a ""B""";1;3;10;"ESCOLETA VIA TRAJANA ""A""";LLUÏSOS D'HORTA TT ''A'';243;33;15/01/2023
1643;"3a ""B""";1;3;10;CPP IGUALADA ''B'';FALCONS DE SABADELL A.E.;35;27;15/01/2023
1644;"3a ""B""";1;3;10;ESCOLA CTT CASTELLDEFELS;"LLUÏSOS DE GRÀCIA ""C""";90;39;15/01/2023
1645;"3a ""B""";1;3;11;"LLUÏSOS DE GRÀCIA ""C""";TT L'HOSPITALET ''A'';39;34;22/01/2023
1646;"3a ""B""";1;3;11;FALCONS DE SABADELL A.E.;ESCOLA CTT CASTELLDEFELS;27;90;22/01/2023
1647;"3a ""B""";1;3;11;LLUÏSOS D'HORTA TT ''A'';CPP IGUALADA ''B'';33;35;22/01/2023
1648;"3a ""B""";1;3;11;AGRUPACIÓ CONGRÉS ''A'';"ESCOLETA VIA TRAJANA ""A""";1;243;22/01/2023
1649;"3a ""B""";1;3;11;TT ELS JOVES CASTELLDEFELS ''B'';CLUB NATACIO SABADELL ''C'';242;76;22/01/2023
1650;"3a ""B""";1;3;11;DESCANSA;CTT ELS AMICS DE TERRASSA ''C'';1;24;22/01/2023
1651;"3a ""B""";1;3;12;TT L'HOSPITALET ''A'';CTT ELS AMICS DE TERRASSA ''C'';34;24;29/01/2023
1652;"3a ""B""";1;3;12;DESCANSA;CLUB NATACIO SABADELL ''C'';1;76;29/01/2023
1653;"3a ""B""";1;3;12;TT ELS JOVES CASTELLDEFELS ''B'';"ESCOLETA VIA TRAJANA ""A""";242;243;29/01/2023
1654;"3a ""B""";1;3;12;AGRUPACIÓ CONGRÉS ''A'';CPP IGUALADA ''B'';1;35;29/01/2023
1655;"3a ""B""";1;3;12;LLUÏSOS D'HORTA TT ''A'';ESCOLA CTT CASTELLDEFELS;33;90;29/01/2023
1656;"3a ""B""";1;3;12;FALCONS DE SABADELL A.E.;"LLUÏSOS DE GRÀCIA ""C""";27;39;29/01/2023
1657;"3a ""B""";1;3;13;FALCONS DE SABADELL A.E.;TT L'HOSPITALET ''A'';27;34;05/02/2023
1658;"3a ""B""";1;3;13;"LLUÏSOS DE GRÀCIA ""C""";LLUÏSOS D'HORTA TT ''A'';39;33;05/02/2023
1659;"3a ""B""";1;3;13;ESCOLA CTT CASTELLDEFELS;AGRUPACIÓ CONGRÉS ''A'';90;1;05/02/2023
1660;"3a ""B""";1;3;13;CPP IGUALADA ''B'';TT ELS JOVES CASTELLDEFELS ''B'';35;242;05/02/2023
1661;"3a ""B""";1;3;13;"ESCOLETA VIA TRAJANA ""A""";DESCANSA;243;1;05/02/2023
1662;"3a ""B""";1;3;13;CLUB NATACIO SABADELL ''C'';CTT ELS AMICS DE TERRASSA ''C'';76;24;05/02/2023
1663;"3a ""B""";1;3;14;TT L'HOSPITALET ''A'';CLUB NATACIO SABADELL ''C'';34;76;12/02/2023
1664;"3a ""B""";1;3;14;CTT ELS AMICS DE TERRASSA ''C'';"ESCOLETA VIA TRAJANA ""A""";24;243;12/02/2023
1665;"3a ""B""";1;3;14;DESCANSA;CPP IGUALADA ''B'';1;35;12/02/2023
1666;"3a ""B""";1;3;14;TT ELS JOVES CASTELLDEFELS ''B'';ESCOLA CTT CASTELLDEFELS;242;90;12/02/2023
1667;"3a ""B""";1;3;14;AGRUPACIÓ CONGRÉS ''A'';"LLUÏSOS DE GRÀCIA ""C""";1;39;12/02/2023
1668;"3a ""B""";1;3;14;LLUÏSOS D'HORTA TT ''A'';FALCONS DE SABADELL A.E.;33;27;12/02/2023
1669;"3a ""B""";1;3;15;LLUÏSOS D'HORTA TT ''A'';TT L'HOSPITALET ''A'';33;34;19/02/2023
1670;"3a ""B""";1;3;15;FALCONS DE SABADELL A.E.;AGRUPACIÓ CONGRÉS ''A'';27;1;19/02/2023
1671;"3a ""B""";1;3;15;"LLUÏSOS DE GRÀCIA ""C""";TT ELS JOVES CASTELLDEFELS ''B'';39;242;19/02/2023
1672;"3a ""B""";1;3;15;ESCOLA CTT CASTELLDEFELS;DESCANSA;90;1;19/02/2023
1673;"3a ""B""";1;3;15;CPP IGUALADA ''B'';CTT ELS AMICS DE TERRASSA ''C'';35;24;19/02/2023
1674;"3a ""B""";1;3;15;"ESCOLETA VIA TRAJANA ""A""";CLUB NATACIO SABADELL ''C'';243;76;19/02/2023
1675;"3a ""B""";1;3;16;TT L'HOSPITALET ''A'';"ESCOLETA VIA TRAJANA ""A""";34;243;26/02/2023
1676;"3a ""B""";1;3;16;CLUB NATACIO SABADELL ''C'';CPP IGUALADA ''B'';76;35;26/02/2023
1677;"3a ""B""";1;3;16;CTT ELS AMICS DE TERRASSA ''C'';ESCOLA CTT CASTELLDEFELS;24;90;26/02/2023
1678;"3a ""B""";1;3;16;DESCANSA;"LLUÏSOS DE GRÀCIA ""C""";1;39;26/02/2023
1679;"3a ""B""";1;3;16;TT ELS JOVES CASTELLDEFELS ''B'';FALCONS DE SABADELL A.E.;242;27;26/02/2023
1680;"3a ""B""";1;3;16;AGRUPACIÓ CONGRÉS ''A'';LLUÏSOS D'HORTA TT ''A'';1;33;26/02/2023
1681;"3a ""B""";1;3;17;AGRUPACIÓ CONGRÉS ''A'';TT L'HOSPITALET ''A'';1;34;05/03/2023
1682;"3a ""B""";1;3;17;LLUÏSOS D'HORTA TT ''A'';TT ELS JOVES CASTELLDEFELS ''B'';33;242;05/03/2023
1683;"3a ""B""";1;3;17;FALCONS DE SABADELL A.E.;DESCANSA;27;1;05/03/2023
1684;"3a ""B""";1;3;17;"LLUÏSOS DE GRÀCIA ""C""";CTT ELS AMICS DE TERRASSA ''C'';39;24;05/03/2023
1685;"3a ""B""";1;3;17;ESCOLA CTT CASTELLDEFELS;CLUB NATACIO SABADELL ''C'';90;76;05/03/2023
1686;"3a ""B""";1;3;17;CPP IGUALADA ''B'';"ESCOLETA VIA TRAJANA ""A""";35;243;05/03/2023
1687;"3a ""B""";1;3;18;TT L'HOSPITALET ''A'';CPP IGUALADA ''B'';34;35;12/03/2023
1688;"3a ""B""";1;3;18;"ESCOLETA VIA TRAJANA ""A""";ESCOLA CTT CASTELLDEFELS;243;90;12/03/2023
1689;"3a ""B""";1;3;18;CLUB NATACIO SABADELL ''C'';"LLUÏSOS DE GRÀCIA ""C""";76;39;12/03/2023
1690;"3a ""B""";1;3;18;CTT ELS AMICS DE TERRASSA ''C'';FALCONS DE SABADELL A.E.;24;27;12/03/2023
1691;"3a ""B""";1;3;18;DESCANSA;LLUÏSOS D'HORTA TT ''A'';1;33;12/03/2023
1692;"3a ""B""";1;3;18;TT ELS JOVES CASTELLDEFELS ''B'';AGRUPACIÓ CONGRÉS ''A'';242;1;12/03/2023
1693;"3a ""B""";1;3;19;TT ELS JOVES CASTELLDEFELS ''B'';TT L'HOSPITALET ''A'';242;34;02/04/2023
1694;"3a ""B""";1;3;19;AGRUPACIÓ CONGRÉS ''A'';DESCANSA;1;1;02/04/2023
1695;"3a ""B""";1;3;19;LLUÏSOS D'HORTA TT ''A'';CTT ELS AMICS DE TERRASSA ''C'';33;24;02/04/2023
1696;"3a ""B""";1;3;19;FALCONS DE SABADELL A.E.;CLUB NATACIO SABADELL ''C'';27;76;02/04/2023
1697;"3a ""B""";1;3;19;"LLUÏSOS DE GRÀCIA ""C""";"ESCOLETA VIA TRAJANA ""A""";39;243;02/04/2023
1698;"3a ""B""";1;3;19;ESCOLA CTT CASTELLDEFELS;CPP IGUALADA ''B'';90;35;02/04/2023
1699;"3a ""B""";1;3;20;TT L'HOSPITALET ''A'';ESCOLA CTT CASTELLDEFELS;34;90;16/04/2023
1700;"3a ""B""";1;3;20;CPP IGUALADA ''B'';"LLUÏSOS DE GRÀCIA ""C""";35;39;16/04/2023
1701;"3a ""B""";1;3;20;"ESCOLETA VIA TRAJANA ""A""";FALCONS DE SABADELL A.E.;243;27;16/04/2023
1702;"3a ""B""";1;3;20;CLUB NATACIO SABADELL ''C'';LLUÏSOS D'HORTA TT ''A'';76;33;16/04/2023
1703;"3a ""B""";1;3;20;CTT ELS AMICS DE TERRASSA ''C'';AGRUPACIÓ CONGRÉS ''A'';24;1;16/04/2023
1704;"3a ""B""";1;3;20;DESCANSA;TT ELS JOVES CASTELLDEFELS ''B'';1;242;16/04/2023
1705;"3a ""B""";1;3;21;DESCANSA;TT L'HOSPITALET ''A'';1;34;23/04/2023
1706;"3a ""B""";1;3;21;TT ELS JOVES CASTELLDEFELS ''B'';CTT ELS AMICS DE TERRASSA ''C'';242;24;23/04/2023
1707;"3a ""B""";1;3;21;AGRUPACIÓ CONGRÉS ''A'';CLUB NATACIO SABADELL ''C'';1;76;23/04/2023
1708;"3a ""B""";1;3;21;LLUÏSOS D'HORTA TT ''A'';"ESCOLETA VIA TRAJANA ""A""";33;243;23/04/2023
1709;"3a ""B""";1;3;21;FALCONS DE SABADELL A.E.;CPP IGUALADA ''B'';27;35;23/04/2023
1710;"3a ""B""";1;3;21;"LLUÏSOS DE GRÀCIA ""C""";ESCOLA CTT CASTELLDEFELS;39;90;23/04/2023
1711;"3a ""B""";1;3;22;TT L'HOSPITALET ''A'';"LLUÏSOS DE GRÀCIA ""C""";34;39;30/04/2023
1712;"3a ""B""";1;3;22;ESCOLA CTT CASTELLDEFELS;FALCONS DE SABADELL A.E.;90;27;30/04/2023
1713;"3a ""B""";1;3;22;CPP IGUALADA ''B'';LLUÏSOS D'HORTA TT ''A'';35;33;30/04/2023
1714;"3a ""B""";1;3;22;"ESCOLETA VIA TRAJANA ""A""";AGRUPACIÓ CONGRÉS ''A'';243;1;30/04/2023
1715;"3a ""B""";1;3;22;CLUB NATACIO SABADELL ''C'';TT ELS JOVES CASTELLDEFELS ''B'';76;242;30/04/2023
1716;"3a ""B""";1;3;22;CTT ELS AMICS DE TERRASSA ''C'';DESCANSA;24;1;30/04/2023
1717;"3a ""B""";1;4;1;CLUB ARIEL;"LLUÏSOS DE GRÀCIA ""B""";5;39;25/09/2022
1718;"3a ""B""";1;4;1;CPP IGUALADA ''A'';CETT SANT ANDREU DE LA BARCA;35;228;25/09/2022
1719;"3a ""B""";1;4;1;CTT VALLS DE TORROELLA;EL CENTRE;235;31;25/09/2022
1720;"3a ""B""";1;4;1;UE SANT CUGAT;DESCANSA;58;1;25/09/2022
1721;"3a ""B""";1;4;1;MASQUEFA TTC;CTT BARCELONA;177;230;25/09/2022
1722;"3a ""B""";1;4;1;TT SANT ANDREU;CTT CASTELLGALÍ ''A'';175;224;25/09/2022
1723;"3a ""B""";1;4;2;"LLUÏSOS DE GRÀCIA ""B""";CTT CASTELLGALÍ ''A'';39;224;16/10/2022
1724;"3a ""B""";1;4;2;CTT BARCELONA;TT SANT ANDREU;230;175;16/10/2022
1725;"3a ""B""";1;4;2;DESCANSA;MASQUEFA TTC;1;177;16/10/2022
1726;"3a ""B""";1;4;2;EL CENTRE;UE SANT CUGAT;31;58;16/10/2022
1727;"3a ""B""";1;4;2;CETT SANT ANDREU DE LA BARCA;CTT VALLS DE TORROELLA;228;235;16/10/2022
1728;"3a ""B""";1;4;2;CLUB ARIEL;CPP IGUALADA ''A'';5;35;16/10/2022
1729;"3a ""B""";1;4;3;CPP IGUALADA ''A'';"LLUÏSOS DE GRÀCIA ""B""";35;39;23/10/2022
1730;"3a ""B""";1;4;3;CTT VALLS DE TORROELLA;CLUB ARIEL;235;5;23/10/2022
1731;"3a ""B""";1;4;3;UE SANT CUGAT;CETT SANT ANDREU DE LA BARCA;58;228;23/10/2022
1732;"3a ""B""";1;4;3;MASQUEFA TTC;EL CENTRE;177;31;23/10/2022
1733;"3a ""B""";1;4;3;TT SANT ANDREU;DESCANSA;175;1;23/10/2022
1734;"3a ""B""";1;4;3;CTT CASTELLGALÍ ''A'';CTT BARCELONA;224;230;23/10/2022
1735;"3a ""B""";1;4;4;"LLUÏSOS DE GRÀCIA ""B""";CTT BARCELONA;39;230;30/10/2022
1736;"3a ""B""";1;4;4;DESCANSA;CTT CASTELLGALÍ ''A'';1;224;30/10/2022
1737;"3a ""B""";1;4;4;EL CENTRE;TT SANT ANDREU;31;175;30/10/2022
1738;"3a ""B""";1;4;4;CETT SANT ANDREU DE LA BARCA;MASQUEFA TTC;228;177;30/10/2022
1739;"3a ""B""";1;4;4;CLUB ARIEL;UE SANT CUGAT;5;58;30/10/2022
1740;"3a ""B""";1;4;4;CPP IGUALADA ''A'';CTT VALLS DE TORROELLA;35;235;30/10/2022
1741;"3a ""B""";1;4;5;CTT VALLS DE TORROELLA;"LLUÏSOS DE GRÀCIA ""B""";235;39;06/11/2022
1742;"3a ""B""";1;4;5;UE SANT CUGAT;CPP IGUALADA ''A'';58;35;06/11/2022
1743;"3a ""B""";1;4;5;MASQUEFA TTC;CLUB ARIEL;177;5;06/11/2022
1744;"3a ""B""";1;4;5;TT SANT ANDREU;CETT SANT ANDREU DE LA BARCA;175;228;06/11/2022
1745;"3a ""B""";1;4;5;CTT CASTELLGALÍ ''A'';EL CENTRE;224;31;06/11/2022
1746;"3a ""B""";1;4;5;CTT BARCELONA;DESCANSA;230;1;06/11/2022
1747;"3a ""B""";1;4;6;"LLUÏSOS DE GRÀCIA ""B""";DESCANSA;39;1;20/11/2022
1748;"3a ""B""";1;4;6;EL CENTRE;CTT BARCELONA;31;230;20/11/2022
1749;"3a ""B""";1;4;6;CETT SANT ANDREU DE LA BARCA;CTT CASTELLGALÍ ''A'';228;224;20/11/2022
1750;"3a ""B""";1;4;6;CLUB ARIEL;TT SANT ANDREU;5;175;20/11/2022
1751;"3a ""B""";1;4;6;CPP IGUALADA ''A'';MASQUEFA TTC;35;177;20/11/2022
1752;"3a ""B""";1;4;6;CTT VALLS DE TORROELLA;UE SANT CUGAT;235;58;20/11/2022
1753;"3a ""B""";1;4;7;UE SANT CUGAT;"LLUÏSOS DE GRÀCIA ""B""";58;39;27/11/2022
1754;"3a ""B""";1;4;7;MASQUEFA TTC;CTT VALLS DE TORROELLA;177;235;27/11/2022
1755;"3a ""B""";1;4;7;TT SANT ANDREU;CPP IGUALADA ''A'';175;35;27/11/2022
1756;"3a ""B""";1;4;7;CTT CASTELLGALÍ ''A'';CLUB ARIEL;224;5;27/11/2022
1757;"3a ""B""";1;4;7;CTT BARCELONA;CETT SANT ANDREU DE LA BARCA;230;228;27/11/2022
1758;"3a ""B""";1;4;7;DESCANSA;EL CENTRE;1;31;27/11/2022
1759;"3a ""B""";1;4;8;"LLUÏSOS DE GRÀCIA ""B""";EL CENTRE;39;31;04/12/2022
1760;"3a ""B""";1;4;8;CETT SANT ANDREU DE LA BARCA;DESCANSA;228;1;04/12/2022
1761;"3a ""B""";1;4;8;CLUB ARIEL;CTT BARCELONA;5;230;04/12/2022
1762;"3a ""B""";1;4;8;CPP IGUALADA ''A'';CTT CASTELLGALÍ ''A'';35;224;04/12/2022
1763;"3a ""B""";1;4;8;CTT VALLS DE TORROELLA;TT SANT ANDREU;235;175;04/12/2022
1764;"3a ""B""";1;4;8;UE SANT CUGAT;MASQUEFA TTC;58;177;04/12/2022
1765;"3a ""B""";1;4;9;MASQUEFA TTC;"LLUÏSOS DE GRÀCIA ""B""";177;39;18/12/2022
1766;"3a ""B""";1;4;9;TT SANT ANDREU;UE SANT CUGAT;175;58;18/12/2022
1767;"3a ""B""";1;4;9;CTT CASTELLGALÍ ''A'';CTT VALLS DE TORROELLA;224;235;18/12/2022
1768;"3a ""B""";1;4;9;CTT BARCELONA;CPP IGUALADA ''A'';230;35;18/12/2022
1769;"3a ""B""";1;4;9;DESCANSA;CLUB ARIEL;1;5;18/12/2022
1770;"3a ""B""";1;4;9;EL CENTRE;CETT SANT ANDREU DE LA BARCA;31;228;18/12/2022
1771;"3a ""B""";1;4;10;"LLUÏSOS DE GRÀCIA ""B""";CETT SANT ANDREU DE LA BARCA;39;228;15/01/2023
1772;"3a ""B""";1;4;10;CLUB ARIEL;EL CENTRE;5;31;15/01/2023
1773;"3a ""B""";1;4;10;CPP IGUALADA ''A'';DESCANSA;35;1;15/01/2023
1774;"3a ""B""";1;4;10;CTT VALLS DE TORROELLA;CTT BARCELONA;235;230;15/01/2023
1775;"3a ""B""";1;4;10;UE SANT CUGAT;CTT CASTELLGALÍ ''A'';58;224;15/01/2023
1776;"3a ""B""";1;4;10;MASQUEFA TTC;TT SANT ANDREU;177;175;15/01/2023
1777;"3a ""B""";1;4;11;TT SANT ANDREU;"LLUÏSOS DE GRÀCIA ""B""";175;39;22/01/2023
1778;"3a ""B""";1;4;11;CTT CASTELLGALÍ ''A'';MASQUEFA TTC;224;177;22/01/2023
1779;"3a ""B""";1;4;11;CTT BARCELONA;UE SANT CUGAT;230;58;22/01/2023
1780;"3a ""B""";1;4;11;DESCANSA;CTT VALLS DE TORROELLA;1;235;22/01/2023
1781;"3a ""B""";1;4;11;EL CENTRE;CPP IGUALADA ''A'';31;35;22/01/2023
1782;"3a ""B""";1;4;11;CETT SANT ANDREU DE LA BARCA;CLUB ARIEL;228;5;22/01/2023
1783;"3a ""B""";1;4;12;"LLUÏSOS DE GRÀCIA ""B""";CLUB ARIEL;39;5;29/01/2023
1784;"3a ""B""";1;4;12;CETT SANT ANDREU DE LA BARCA;CPP IGUALADA ''A'';228;35;29/01/2023
1785;"3a ""B""";1;4;12;EL CENTRE;CTT VALLS DE TORROELLA;31;235;29/01/2023
1786;"3a ""B""";1;4;12;DESCANSA;UE SANT CUGAT;1;58;29/01/2023
1787;"3a ""B""";1;4;12;CTT BARCELONA;MASQUEFA TTC;230;177;29/01/2023
1788;"3a ""B""";1;4;12;CTT CASTELLGALÍ ''A'';TT SANT ANDREU;224;175;29/01/2023
1789;"3a ""B""";1;4;13;CTT CASTELLGALÍ ''A'';"LLUÏSOS DE GRÀCIA ""B""";224;39;05/02/2023
1790;"3a ""B""";1;4;13;TT SANT ANDREU;CTT BARCELONA;175;230;05/02/2023
1791;"3a ""B""";1;4;13;MASQUEFA TTC;DESCANSA;177;1;05/02/2023
1792;"3a ""B""";1;4;13;UE SANT CUGAT;EL CENTRE;58;31;05/02/2023
1793;"3a ""B""";1;4;13;CTT VALLS DE TORROELLA;CETT SANT ANDREU DE LA BARCA;235;228;05/02/2023
1794;"3a ""B""";1;4;13;CPP IGUALADA ''A'';CLUB ARIEL;35;5;05/02/2023
1795;"3a ""B""";1;4;14;"LLUÏSOS DE GRÀCIA ""B""";CPP IGUALADA ''A'';39;35;12/02/2023
1796;"3a ""B""";1;4;14;CLUB ARIEL;CTT VALLS DE TORROELLA;5;235;12/02/2023
1797;"3a ""B""";1;4;14;CETT SANT ANDREU DE LA BARCA;UE SANT CUGAT;228;58;12/02/2023
1798;"3a ""B""";1;4;14;EL CENTRE;MASQUEFA TTC;31;177;12/02/2023
1799;"3a ""B""";1;4;14;DESCANSA;TT SANT ANDREU;1;175;12/02/2023
1800;"3a ""B""";1;4;14;CTT BARCELONA;CTT CASTELLGALÍ ''A'';230;224;12/02/2023
1801;"3a ""B""";1;4;15;CTT BARCELONA;"LLUÏSOS DE GRÀCIA ""B""";230;39;19/02/2023
1802;"3a ""B""";1;4;15;CTT CASTELLGALÍ ''A'';DESCANSA;224;1;19/02/2023
1803;"3a ""B""";1;4;15;TT SANT ANDREU;EL CENTRE;175;31;19/02/2023
1804;"3a ""B""";1;4;15;MASQUEFA TTC;CETT SANT ANDREU DE LA BARCA;177;228;19/02/2023
1805;"3a ""B""";1;4;15;UE SANT CUGAT;CLUB ARIEL;58;5;19/02/2023
1806;"3a ""B""";1;4;15;CTT VALLS DE TORROELLA;CPP IGUALADA ''A'';235;35;19/02/2023
1807;"3a ""B""";1;4;16;"LLUÏSOS DE GRÀCIA ""B""";CTT VALLS DE TORROELLA;39;235;26/02/2023
1808;"3a ""B""";1;4;16;CPP IGUALADA ''A'';UE SANT CUGAT;35;58;26/02/2023
1809;"3a ""B""";1;4;16;CLUB ARIEL;MASQUEFA TTC;5;177;26/02/2023
1810;"3a ""B""";1;4;16;CETT SANT ANDREU DE LA BARCA;TT SANT ANDREU;228;175;26/02/2023
1811;"3a ""B""";1;4;16;EL CENTRE;CTT CASTELLGALÍ ''A'';31;224;26/02/2023
1812;"3a ""B""";1;4;16;DESCANSA;CTT BARCELONA;1;230;26/02/2023
1813;"3a ""B""";1;4;17;DESCANSA;"LLUÏSOS DE GRÀCIA ""B""";1;39;05/03/2023
1814;"3a ""B""";1;4;17;CTT BARCELONA;EL CENTRE;230;31;05/03/2023
1815;"3a ""B""";1;4;17;CTT CASTELLGALÍ ''A'';CETT SANT ANDREU DE LA BARCA;224;228;05/03/2023
1816;"3a ""B""";1;4;17;TT SANT ANDREU;CLUB ARIEL;175;5;05/03/2023
1817;"3a ""B""";1;4;17;MASQUEFA TTC;CPP IGUALADA ''A'';177;35;05/03/2023
1818;"3a ""B""";1;4;17;UE SANT CUGAT;CTT VALLS DE TORROELLA;58;235;05/03/2023
1819;"3a ""B""";1;4;18;"LLUÏSOS DE GRÀCIA ""B""";UE SANT CUGAT;39;58;12/03/2023
1820;"3a ""B""";1;4;18;CTT VALLS DE TORROELLA;MASQUEFA TTC;235;177;12/03/2023
1821;"3a ""B""";1;4;18;CPP IGUALADA ''A'';TT SANT ANDREU;35;175;12/03/2023
1822;"3a ""B""";1;4;18;CLUB ARIEL;CTT CASTELLGALÍ ''A'';5;224;12/03/2023
1823;"3a ""B""";1;4;18;CETT SANT ANDREU DE LA BARCA;CTT BARCELONA;228;230;12/03/2023
1824;"3a ""B""";1;4;18;EL CENTRE;DESCANSA;31;1;12/03/2023
1825;"3a ""B""";1;4;19;EL CENTRE;"LLUÏSOS DE GRÀCIA ""B""";31;39;02/04/2023
1826;"3a ""B""";1;4;19;DESCANSA;CETT SANT ANDREU DE LA BARCA;1;228;02/04/2023
1827;"3a ""B""";1;4;19;CTT BARCELONA;CLUB ARIEL;230;5;02/04/2023
1828;"3a ""B""";1;4;19;CTT CASTELLGALÍ ''A'';CPP IGUALADA ''A'';224;35;02/04/2023
1829;"3a ""B""";1;4;19;TT SANT ANDREU;CTT VALLS DE TORROELLA;175;235;02/04/2023
1830;"3a ""B""";1;4;19;MASQUEFA TTC;UE SANT CUGAT;177;58;02/04/2023
1831;"3a ""B""";1;4;20;"LLUÏSOS DE GRÀCIA ""B""";MASQUEFA TTC;39;177;16/04/2023
1832;"3a ""B""";1;4;20;UE SANT CUGAT;TT SANT ANDREU;58;175;16/04/2023
1833;"3a ""B""";1;4;20;CTT VALLS DE TORROELLA;CTT CASTELLGALÍ ''A'';235;224;16/04/2023
1834;"3a ""B""";1;4;20;CPP IGUALADA ''A'';CTT BARCELONA;35;230;16/04/2023
1835;"3a ""B""";1;4;20;CLUB ARIEL;DESCANSA;5;1;16/04/2023
1836;"3a ""B""";1;4;20;CETT SANT ANDREU DE LA BARCA;EL CENTRE;228;31;16/04/2023
1837;"3a ""B""";1;4;21;CETT SANT ANDREU DE LA BARCA;"LLUÏSOS DE GRÀCIA ""B""";228;39;23/04/2023
1838;"3a ""B""";1;4;21;EL CENTRE;CLUB ARIEL;31;5;23/04/2023
1839;"3a ""B""";1;4;21;DESCANSA;CPP IGUALADA ''A'';1;35;23/04/2023
1840;"3a ""B""";1;4;21;CTT BARCELONA;CTT VALLS DE TORROELLA;230;235;23/04/2023
1841;"3a ""B""";1;4;21;CTT CASTELLGALÍ ''A'';UE SANT CUGAT;224;58;23/04/2023
1842;"3a ""B""";1;4;21;TT SANT ANDREU;MASQUEFA TTC;175;177;23/04/2023
1843;"3a ""B""";1;4;22;"LLUÏSOS DE GRÀCIA ""B""";TT SANT ANDREU;39;175;30/04/2023
1844;"3a ""B""";1;4;22;MASQUEFA TTC;CTT CASTELLGALÍ ''A'';177;224;30/04/2023
1845;"3a ""B""";1;4;22;UE SANT CUGAT;CTT BARCELONA;58;230;30/04/2023
1846;"3a ""B""";1;4;22;CTT VALLS DE TORROELLA;DESCANSA;235;1;30/04/2023
1847;"3a ""B""";1;4;22;CPP IGUALADA ''A'';EL CENTRE;35;31;30/04/2023
1848;"3a ""B""";1;4;22;CLUB ARIEL;CETT SANT ANDREU DE LA BARCA;5;228;30/04/2023
1849;"3a ""B""";1;5;1;EUROCLIMA BADALONA;DESCANSA;9;1;25/09/2022
1850;"3a ""B""";1;5;1;TT PARETS ''A'';DESCANSA;49;1;25/09/2022
1851;"3a ""B""";1;5;1;CN MATARÓ;CTT VILASSAR DE MAR L'OBRERA;40;240;25/09/2022
1852;"3a ""B""";1;5;1;CTT CARDEDEU EIG;CTT GRANOLLERS ''A'';190;238;25/09/2022
1853;"3a ""B""";1;5;1;CATT SANT CELONI;CLUB NATACIO SABADELL ''B'';78;76;25/09/2022
1854;"3a ""B""";1;5;1;ATT PREMIÀ DE MAR;SURIS CALELLA;53;18;25/09/2022
